CONTROL_NUMBER,CARD_PROM_12,CHILDREN,DONOR_AGE,FILE_CARD_GIFT,FREQUENCY_STATUS_97NK,INCOME_GROUP,LAST_GIFT_AMT,LIFETIME_CARD_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LIFETIME_PROM,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,MONTHS_SINCE_FIRST_GIFT,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_LAST_PROM_RESP,NUMBER_PROM_12,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PCT_OWNER_OCCUPIED,PEP_STAR,PER_CAPITA_INCOME,RECENT_AVG_CARD_GIFT_AMT,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_COUNT,RECENT_CARD_RESPONSE_PROP,RECENT_RESPONSE_COUNT,RECENT_RESPONSE_PROP,RECENT_STAR_STATUS,WEALTH_RATING,WEALTH_RATING_MISSING,MONTHS_SINCE_LAST_PROM_RESP_MISSING,DONOR_AGE_MISSING,DONOR_GENDER_F,DONOR_GENDER_M,DONOR_GENDER_U,HOME_OWNER_H,HOME_OWNER_U,RECENCY_STATUS_96NK_A,RECENCY_STATUS_96NK_E,RECENCY_STATUS_96NK_F,RECENCY_STATUS_96NK_L,RECENCY_STATUS_96NK_N,RECENCY_STATUS_96NK_S,SES_1,SES_2,SES_3,SES_4,SES_?,URBANICITY_?,URBANICITY_C,URBANICITY_R,URBANICITY_S,URBANICITY_T,URBANICITY_U
164461,1.9459,1.0,-3.8501,2.5725,3.0,1.7471,3.3615,2.9017,5.6249,3.2039,3.7979,3.1993,3.8755,8.4806,6.25,4.3671,-2.7906,3.2958,2.7822,2.7794,-4.0604,3.5336,4.4615,-3.9286,1.0,10.0186,2.1972,3.2216,1.9014,0.2874,2.1101,0.2685,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
114864,1.9459,0.0,-2.9444,2.7146,3.0,1.3186,3.4915,3.5324,5.7212,3.422,3.7979,3.0688,4.4568,7.9163,5.1761,5.0926,-2.587,3.4012,2.8422,2.8396,-3.6376,3.2675,4.5603,-4.1563,0.0,9.2958,2.3979,3.2891,1.7396,0.1053,2.1101,0.1823,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
166260,1.9459,3.0,-2.3026,2.6461,3.0,2.0461,3.4915,3.1003,5.6499,3.2039,3.7979,3.2393,4.0291,8.3098,5.5797,4.4522,-2.229,3.5264,2.7183,2.7794,-4.1589,4.4801,3.798,-4.819,0.0,9.6595,2.1972,3.2797,2.0406,0.2624,2.1101,0.174,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24080,1.7918,1.0,-3.5835,2.4068,1.0,1.5556,3.8677,2.6536,5.5957,3.0267,4.0878,3.8181,3.6689,7.8874,5.656,4.2459,-2.4239,3.4657,2.7779,2.8396,-4.0775,3.8554,4.0184,-3.9286,0.0,9.1535,0.0,3.7569,1.5465,0.0,1.6581,0.1544,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
97199,1.6094,3.0,-4.1744,2.7952,1.0,2.0461,3.6332,2.5806,5.5578,3.0267,3.9041,0.0,3.6165,7.9713,5.7494,4.202,-2.6596,3.3673,2.5767,3.4641,-3.8918,3.9749,4.071,-4.1405,0.0,9.529,2.5541,3.491,1.7396,0.4055,1.6581,0.1823,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
112309,1.9459,0.0,-3.9703,2.4068,1.0,2.276,3.8677,2.9552,5.6673,3.074,4.0878,3.7017,3.9162,7.9411,5.7398,4.4045,-2.587,3.4012,2.8422,2.7794,-3.8067,3.9366,3.8631,-4.3153,0.0,9.4178,0.0,3.6968,1.5465,0.0,1.8325,0.1249,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
80358,1.9459,3.0,-3.4012,2.5725,1.0,1.9078,3.8677,2.9552,5.6844,3.074,4.0878,3.8181,3.8755,7.9383,5.5984,4.7798,-1.9865,3.5835,2.7183,2.7794,-3.9005,3.9169,4.1209,-4.1405,0.0,9.5067,3.2581,3.7569,1.9014,0.2515,1.8325,0.1337,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
65365,1.6094,3.0,-2.1972,2.4931,1.0,1.3186,4.3246,2.9552,5.6141,3.1192,3.9041,3.2393,3.9928,7.9493,5.3083,4.552,-2.5088,3.434,2.5767,2.7794,-3.9703,3.8121,4.1838,-4.4289,0.0,9.4709,0.0,3.491,1.5465,0.0,1.6581,0.0611,2.1758,2.2776,0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154224,2.1972,3.0,-2.0794,3.4372,4.0,2.1677,3.6332,4.0111,6.2734,3.9245,4.0002,3.2393,5.0512,8.1754,5.7746,5.0422,-3.1041,3.2958,3.225,2.7794,-3.7136,3.4094,4.0184,-4.2023,1.0,9.8015,2.1972,3.3031,2.2716,0.4055,2.5055,0.3228,2.2736,2.5458,0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
180351,1.9459,3.0,-3.1781,2.7952,2.0,1.9078,3.7095,3.7186,6.0896,3.654,3.9628,3.1577,4.6464,8.1204,6.1291,5.1919,-2.7272,3.3322,2.8422,2.7794,-3.8067,3.834,4.3897,-4.0748,1.0,9.7205,2.8332,3.5357,2.1628,0.3104,2.1101,0.1823,2.2834,2.4641,0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
146542,1.9459,3.0,-3.434,2.8958,3.0,2.1677,3.4286,3.2931,5.8208,3.5732,3.7979,3.1577,4.2933,8.6912,6.6359,4.6711,-2.229,3.5264,2.7183,2.7794,-3.6636,3.9749,4.2988,-3.7338,1.0,10.3049,2.0794,3.2035,2.0406,0.2414,2.2246,0.2046,2.2834,2.4641,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46683,1.9459,0.0,-3.2581,2.6461,2.0,1.5556,3.8884,3.4406,5.9656,3.282,4.2217,3.1577,4.4093,7.8639,4.2905,4.8188,-2.587,3.4012,2.7822,2.7794,-3.3322,2.9039,4.2988,-4.464,0.0,8.8877,0.0,3.78,1.5465,0.0,1.8325,0.0908,2.1758,2.3752,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
155839,1.9459,0.0,-1.9459,2.9496,1.0,1.3186,3.7573,3.5892,5.9996,3.4852,4.0002,3.2393,4.5455,8.3145,6.1181,5.1169,-2.6596,3.3673,2.7822,2.7794,-3.3322,3.644,4.4615,-3.7338,1.0,9.7678,3.0445,3.6328,1.7396,0.1178,1.6581,0.0573,2.1758,1.91,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
80949,1.9459,0.0,-2.8332,2.7952,4.0,1.7471,3.3262,3.3744,5.7013,3.3544,3.7979,3.2393,4.3721,7.8673,5.4161,4.9259,-2.587,3.4012,2.7822,2.7794,-3.6109,3.7435,4.3123,-4.0916,1.0,9.4424,2.1972,3.2115,2.0406,0.2094,2.2246,0.2723,2.1758,1.91,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173897,1.9459,3.0,-1.0986,2.7787,3.0,1.9078,3.4915,3.3395,5.8443,3.3544,3.8838,3.4183,4.2656,8.2775,5.8464,4.633,-2.4239,3.4657,2.7822,3.3361,-4.0775,3.9169,3.8631,-4.4755,1.0,9.4186,2.3979,3.3696,1.9014,0.1823,2.1101,0.174,2.2834,1.91,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7904,1.7918,0.0,-2.9957,2.7787,1.0,2.1677,3.8677,3.4721,5.8529,3.422,4.0878,3.2393,4.4797,7.881,5.7104,0.0,-2.7906,3.2958,2.8989,2.7794,-3.9318,3.8763,4.1209,-4.1563,1.0,9.3161,0.0,3.7569,1.5465,0.0,1.6581,0.0573,2.1758,2.3752,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
108834,1.9459,4.0,-2.1972,2.5725,3.0,1.9078,3.4915,3.1444,5.7629,3.3189,3.7979,3.2393,4.1143,7.9751,5.4381,4.4978,-2.587,3.434,2.7822,2.8396,-3.8501,3.5039,4.2572,-3.8251,1.0,9.6822,2.3979,3.3184,1.7396,0.0953,2.2246,0.2231,2.2834,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55450,1.7918,4.0,-3.434,3.1398,1.0,1.5556,3.4915,3.6165,5.7406,3.654,3.7979,3.1142,4.5455,7.8393,5.1591,5.1637,-2.587,3.4012,2.7183,2.7794,-3.912,3.7196,4.1684,-3.9481,1.0,9.171,2.1972,3.2315,1.9014,0.1823,1.8325,0.0998,2.6953,2.1694,0,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
189414,1.9459,3.0,-2.4849,3.0007,2.0,1.5556,3.4915,3.4721,5.8501,3.6008,3.863,3.1142,4.4451,7.9833,5.1705,4.9259,-2.5088,3.434,2.7822,2.7794,-3.7842,3.8968,3.9818,-4.3019,1.0,9.385,2.5649,3.3951,2.0406,0.2874,1.9809,0.1467,2.2834,2.3752,0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
182395,1.6094,4.0,-2.8332,2.7146,1.0,1.5556,3.4915,3.4721,6.0143,3.3895,4.438,3.2393,4.4214,7.9874,5.3519,4.9187,-1.6659,3.6376,2.4977,3.4998,-3.8918,4.2661,3.2814,-4.7693,0.0,9.3913,2.3979,3.3257,1.7396,0.1053,1.8325,0.0953,2.1758,2.0481,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
60941,1.9459,2.0,-4.0073,2.6461,1.0,1.8942,3.6332,3.4406,5.8119,3.3189,3.9041,3.2393,4.3721,7.8964,5.2204,4.8269,-2.587,3.4012,2.7822,2.7794,-3.8286,3.9935,3.6536,-4.0044,1.0,9.1397,0.0,3.491,1.5465,0.0,1.8325,0.0871,2.1758,2.0481,0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45063,1.9459,1.0,-1.7918,2.6461,3.0,2.276,3.4915,3.1444,5.6912,3.282,3.7979,3.2393,4.0978,8.3564,5.9764,4.4978,-2.7906,3.2958,2.7822,2.8964,-3.8501,3.8669,4.1989,-4.0402,1.0,10.0893,2.1972,3.2664,2.0406,0.2624,2.2246,0.2135,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100858,1.6094,0.0,-2.9444,2.4931,1.0,1.5556,3.8677,2.6536,5.5957,3.0267,4.0878,3.8181,3.6689,8.055,6.2025,4.288,-2.1151,3.5553,2.5767,2.7794,-3.8501,3.7898,3.7041,-3.8251,0.0,9.7841,3.2581,3.7569,1.7396,0.2874,1.6581,0.1337,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
61363,1.6094,3.0,-2.7726,2.4931,1.0,1.5556,3.6847,3.1003,6.5001,3.1192,3.9437,3.2393,4.1464,7.8468,5.2364,4.752,-1.6659,3.6376,2.4977,2.7794,-3.7377,4.0817,3.9818,-4.6619,0.0,9.2568,0.0,3.5501,1.5465,0.0,1.6581,0.0686,2.1758,1.5587,0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
131031,1.6094,0.0,-3.9318,3.0007,1.0,2.1677,3.5506,3.5892,5.9871,3.654,3.8417,3.1142,4.5972,7.9609,5.0499,5.1919,-2.587,3.4012,2.65,2.8473,-4.2905,4.252,3.9818,-4.7944,1.0,9.0683,0.0,3.3951,1.5465,0.0,1.6581,0.0545,2.9862,1.91,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
127106,1.9459,4.0,-2.7726,2.4931,1.0,2.1677,4.2882,2.9017,5.7046,3.074,4.438,3.2777,3.8546,8.0263,6.3351,4.3544,-2.587,3.4012,2.7822,2.7794,-4.0254,4.2938,3.7522,-3.8885,0.0,9.9674,3.9318,3.8247,2.4008,0.1544,1.8325,0.1432,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3000,1.9459,4.0,-3.1355,2.6461,3.0,1.9078,3.6332,3.1866,5.8149,3.282,4.0002,3.2777,4.3846,7.9272,5.5053,4.5089,-2.5088,3.4657,3.5012,2.7794,-4.1271,3.695,4.4381,-4.0576,0.0,9.6883,2.7081,3.521,1.9014,0.2005,1.9809,0.1398,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
171205,1.7918,4.0,-3.2958,3.2228,1.0,1.8942,3.4915,3.5324,6.0119,3.7288,3.8417,3.1577,4.6464,7.9647,5.3279,4.9475,-3.0101,3.3322,3.1845,2.7794,-4.382,2.9039,3.1618,-4.0748,1.0,10.0365,2.3979,3.3166,2.1628,0.2094,2.1101,0.174,2.6953,1.5587,0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29782,1.6094,3.0,-3.9318,2.4931,1.0,2.0461,3.6593,2.8452,5.5994,3.074,3.9241,3.4183,3.8113,8.0099,6.0684,4.3797,-2.6596,3.3673,2.5767,3.0012,-3.8712,3.695,3.8419,-4.1405,0.0,9.7759,2.3979,3.4281,1.7396,0.1544,1.8325,0.1337,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28138,1.9459,4.0,-4.0254,2.6461,3.0,2.0461,3.7337,3.0059,5.7815,3.2039,4.0002,3.4183,3.9162,8.2259,5.9402,4.3544,-2.7272,3.3322,2.7822,2.7794,-4.0254,3.5336,4.0362,-4.3546,0.0,10.2768,2.8904,3.521,2.0406,0.3185,2.2246,0.2874,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76159,1.9459,0.0,-3.1781,2.5725,2.0,1.8942,3.6332,2.9552,5.6428,3.1192,3.9041,3.4183,3.8961,7.8844,5.8861,4.3671,-2.4239,3.4657,2.7822,2.8473,-4.0254,3.8554,3.6536,-4.2882,1.0,9.4861,2.7081,3.4173,1.9014,0.2515,1.9809,0.1939,2.1758,1.5587,1,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83390,1.9459,1.0,-3.8712,2.4931,2.0,1.8942,3.4915,3.2271,5.7502,3.2039,3.9041,3.4183,4.1928,8.0348,6.25,4.5933,-2.4239,3.4657,2.7183,2.7794,-3.7612,0.0,4.0347,-3.6333,0.0,9.727,2.3979,3.4387,1.8613,0.1053,1.9809,0.1398,2.1758,2.6212,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42292,1.9459,2.0,-2.5649,3.3357,4.0,2.276,3.2897,3.694,5.8979,3.8205,3.7979,3.1142,4.5561,8.0257,6.2126,5.1808,-2.6596,3.3673,2.7183,3.4641,-3.7612,3.5623,4.1528,-3.8885,1.0,9.7997,2.0794,3.1912,2.2716,0.375,2.3272,0.2874,2.2834,2.1694,0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
75288,1.9459,0.0,-2.7081,2.8958,4.0,2.0461,3.8677,3.3034,6.1596,3.5154,4.0878,3.2393,4.2371,8.0679,5.9661,4.6232,-2.587,3.4012,2.8422,2.7794,-4.0943,4.0474,3.7522,-4.4289,1.0,9.9489,3.091,3.6843,2.2716,0.375,2.3272,0.2624,2.2834,2.6212,0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
105206,1.6094,1.0,-3.6109,2.4931,1.9956,2.0461,3.7573,2.8452,5.6499,3.074,4.0002,3.3393,3.8332,7.9682,5.8693,4.3922,-1.6659,3.6376,2.4977,2.8396,-3.7612,3.9366,4.1528,-4.8384,0.0,9.8725,3.0445,3.6328,1.7396,0.1544,1.8325,0.1337,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24507,1.9459,2.0,-3.2189,2.7787,1.0,1.9078,3.8677,3.643,6.0313,3.3189,4.0878,3.4183,4.5455,7.8848,5.4337,5.158,-2.4239,3.4657,2.7822,2.7794,-3.9318,3.7669,4.2285,-4.0576,0.0,9.2975,3.2581,3.7569,1.7396,0.0871,1.8325,0.0953,2.1758,2.1694,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
179176,1.9459,0.0,-3.6889,2.8958,2.0,2.276,3.6847,3.5027,6.5001,3.422,3.9847,3.1142,4.4568,8.1717,6.0661,5.0926,-2.7272,3.3322,2.8422,2.7794,-3.7842,4.1311,3.798,-4.4289,1.0,9.8332,2.8904,3.521,1.7396,0.1337,1.8325,0.1053,2.2834,2.6212,0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
107279,1.9459,3.0,-3.6376,2.6461,4.0,2.0461,3.3615,3.0059,5.5919,3.2437,3.7039,3.1142,3.9928,8.0109,6.0355,4.5089,-2.6596,3.3673,2.7183,2.8396,-3.8501,4.2938,3.7754,-4.1405,0.0,9.7009,1.9459,3.1165,1.9014,0.2515,2.1101,0.2005,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
132992,1.6094,3.0,-3.2958,2.4931,1.0,2.1677,3.8677,2.7216,5.5957,3.0267,4.0878,3.8181,3.7187,7.913,5.553,4.3016,-1.9865,3.5835,2.4977,2.7794,-4.0254,3.7898,4.137,-3.9672,0.0,9.0901,3.2581,3.7569,1.7396,0.2231,1.6581,0.0953,2.1758,1.5587,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
180512,1.7918,1.0,-1.6094,3.1822,1.0,1.5556,3.4915,3.6688,5.9115,3.654,3.7979,3.1142,4.5561,7.9792,5.7203,5.0988,-1.9865,3.5835,2.65,2.9502,-3.7377,4.0647,4.1528,-4.0576,1.0,9.5115,2.3026,3.3013,2.0406,0.2624,1.9809,0.1467,2.5502,2.1694,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
167076,2.5649,0.0,-3.434,3.1822,2.0,1.8942,3.8677,3.896,6.2957,3.7757,4.0878,3.1577,4.8458,8.0913,6.0379,4.9616,-3.2692,3.2189,3.3377,2.7794,-3.8286,3.9366,3.8631,-4.3286,1.0,10.0508,2.5649,3.4281,2.2716,0.375,2.5055,0.3228,2.1758,2.6212,0,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75640,1.9459,1.0,-4.2627,2.7787,2.0,1.8942,3.4915,3.4721,5.884,3.3544,4.0002,3.2393,4.4568,7.9253,5.9269,5.0161,-2.587,3.5835,2.7822,2.8396,-3.9512,3.8968,3.8631,-3.9481,1.0,9.6117,3.0445,3.6328,1.7396,0.1053,1.8325,0.0953,2.2834,2.5458,0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34374,1.6094,0.0,-3.6109,2.4931,1.0,1.7471,3.6332,2.5806,5.5578,3.0267,3.9041,3.57,3.6165,7.929,5.4072,4.202,-2.6596,3.3673,2.5767,2.8396,-3.8501,4.0984,3.6536,-3.9286,0.0,9.2037,2.7726,3.491,1.7396,0.4055,1.6581,0.1823,2.1758,0.0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69384,1.9459,1.0,-3.7842,2.5725,1.0,1.8942,4.2882,3.1444,5.7968,3.1625,4.438,3.2393,4.1143,8.0364,6.0684,4.5414,-2.587,3.4012,2.8422,2.7794,-3.912,4.0297,3.8419,-3.986,0.0,9.7042,3.9318,3.7952,1.7396,0.1053,1.9884,0.1467,2.1758,2.5458,0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20182,1.9459,3.0,-3.6109,2.839,4.0,2.0461,3.3262,3.408,5.7502,3.5732,3.7979,3.1577,4.3203,7.86,5.118,4.7606,-2.6596,3.3673,2.7822,2.8396,-4.0775,3.8968,4.0879,-4.2023,1.0,9.0424,1.6094,3.1704,1.9014,0.1823,2.1101,0.1823,2.2834,1.7497,0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
665,2.4849,0.0,-3.3673,2.4931,2.0,1.7471,3.6332,3.6165,6.0119,3.4541,4.0002,3.4183,4.5972,7.9829,5.9135,4.8107,-2.7272,3.3322,3.4063,2.8396,-3.8067,3.9169,3.5442,-3.8467,0.0,9.521,0.0,3.5876,1.5465,0.0,1.9809,0.1337,2.1758,2.2776,0,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40919,1.7918,2.0,-2.1972,2.839,4.0,1.3186,3.5215,3.1444,5.7999,3.4541,3.863,3.1577,4.2078,7.9931,5.7462,5.1048,-2.7272,3.3322,2.65,2.8964,-2.9957,3.5623,4.4843,-3.9481,1.0,9.3937,2.4849,3.3137,2.0406,0.4055,2.3272,0.357,2.1758,1.5587,1,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34568,1.9459,3.0,-2.5649,2.7146,3.0,1.7471,3.6593,3.1003,5.766,3.2437,0.0,3.2777,4.1464,8.0761,5.8454,4.4978,-2.5088,3.434,2.7822,2.7794,-3.8067,3.834,4.071,-3.7096,0.0,9.6747,2.6391,3.4537,2.0406,0.2874,2.2246,0.2231,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
161479,1.6094,4.0,-2.4849,2.9496,4.0,1.8942,3.4605,3.2271,5.7877,3.422,3.7979,3.2393,4.2226,7.9884,6.0113,4.8738,-2.6596,3.3673,2.4118,2.8396,-3.8501,4.1627,3.963,-4.0044,1.0,9.7743,3.8067,3.2891,2.0406,0.357,2.1101,0.2685,2.2834,1.5587,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
