CONTROL_NUMBER,CARD_PROM_12,CHILDREN,DONOR_AGE,DONOR_GENDER,FILE_CARD_GIFT,FREQUENCY_STATUS_97NK,HOME_OWNER,INCOME_GROUP,LAST_GIFT_AMT,LIFETIME_CARD_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LIFETIME_PROM,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,MONTHS_SINCE_FIRST_GIFT,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_LAST_PROM_RESP,NUMBER_PROM_12,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PCT_OWNER_OCCUPIED,PEP_STAR,PER_CAPITA_INCOME,RECENCY_STATUS_96NK,RECENT_AVG_CARD_GIFT_AMT,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_COUNT,RECENT_CARD_RESPONSE_PROP,RECENT_RESPONSE_COUNT,RECENT_RESPONSE_PROP,RECENT_STAR_STATUS,SES,URBANICITY,WEALTH_RATING,TARGET_B
183698,6.0,4.0,45.0,M,2.0,2.0,H,2.0,50.0,9.0,100.0,2.0,50.0,50.0,23.0,776.0,282.0,23.0,20.0,20.0,13.0,0.0,47.0,43.0,30.0,73.0,0.0,10833.0,N,50.0,50.0,2.0,0.4,2.0,0.182,0.0,2,R,,0
78274,5.0,2.0,70.0,F,2.0,1.0,U,5.0,20.0,15.0,55.0,4.0,20.0,5.0,38.0,354.0,196.0,79.0,15.0,15.0,11.0,0.0,44.0,12.0,21.0,42.0,0.0,8975.0,L,15.0,17.5,1.0,0.125,2.0,0.105,0.0,3,U,4.0,0
50861,6.0,2.0,76.0,F,3.0,2.0,U,,12.0,23.0,104.0,8.0,20.0,5.0,60.0,871.0,464.0,79.0,18.0,18.0,18.0,1.0,24.0,45.0,13.0,88.0,0.0,18279.0,A,20.0,17.33,1.0,-0.3689883264245675,3.0,0.15,0.0,3,C,3.0,0
29092,6.0,2.0,,F,10.0,3.0,U,,10.0,24.0,125.0,23.0,10.0,3.0,63.0,684.0,301.0,77.0,,25.0,14.0,0.0,22.0,33.0,3.0,58.0,1.0,12356.0,S,6.0,6.0,3.0,0.273,4.0,,1.0,2,T,2.0,0
168711,6.0,2.0,85.0,F,6.0,2.0,H,4.0,10.0,26.0,126.0,16.0,12.0,5.0,62.0,527.0,196.0,93.0,24.0,,12.0,0.0,17.0,11.0,61.0,48.0,1.0,6487.0,A,9.0,9.25,2.0,0.182,4.0,0.182,0.0,3,C,0.0,0
125467,4.0,2.0,,F,2.0,1.0,U,4.0,15.0,9.0,25.0,2.0,15.0,10.0,21.0,431.0,194.0,28.0,15.0,15.0,10.0,20.0,32.0,38.0,23.0,43.0,0.0,8888.0,A,12.5,12.5,2.0,0.333,2.0,0.154,0.0,3,C,,1
84574,5.0,1.0,87.0,M,10.0,3.0,U,5.0,,25.0,67.0,15.0,7.0,2.0,67.0,707.0,220.0,125.0,16.0,16.0,12.0,0.0,32.0,25.0,40.0,61.0,1.0,16979.0,S,7.0,6.0,1.0,0.143,4.0,0.222,1.0,2,C,6.0,0
130013,6.0,2.0,69.0,F,2.0,3.0,H,2.0,15.0,11.0,59.0,4.0,18.0,10.0,27.0,827.0,296.0,29.0,17.0,23.0,13.0,0.0,20.0,67.0,16.0,59.0,0.0,18686.0,A,13.0,13.0,2.0,0.286,2.0,0.143,0.0,1,U,,0
169760,2.0,1.0,80.0,F,7.0,1.0,U,,12.0,16.0,97.0,14.0,15.0,3.0,43.0,1992.0,452.0,124.0,26.0,26.0,5.0,0.0,35.0,,,72.0,1.0,15852.0,A,0.0,13.5,0.0,0.0,2.0,0.133,3.0,1,C,6.0,0
77293,4.0,1.0,59.0,,1.0,1.0,H,7.0,15.0,17.0,47.0,4.0,15.0,10.0,45.0,2154.0,873.0,86.0,20.0,20.0,10.0,1.0,25.0,37.0,16.0,88.0,0.0,35802.0,A,0.0,13.5,0.0,0.0,2.0,0.111,0.0,1,S,9.0,0
49793,6.0,2.0,,F,7.0,4.0,U,,50.0,17.0,420.0,14.0,50.0,12.0,43.0,390.0,200.0,45.0,17.0,17.0,13.0,2.0,27.0,29.0,51.0,80.0,1.0,8846.0,S,40.0,37.5,5.0,0.455,8.0,0.4,1.0,2,R,2.0,0
133101,4.0,3.0,51.0,M,1.0,1.0,H,5.0,16.0,10.0,26.0,2.0,16.0,10.0,27.0,774.0,413.0,40.0,18.0,18.0,10.0,0.0,38.0,19.0,54.0,90.0,0.0,18589.0,A,0.0,16.0,0.0,0.0,9.170049552913412,0.067,0.0,1,T,,0
125741,5.0,2.0,51.0,F,10.0,1.0,H,6.0,,25.0,71.0,14.0,12.0,2.0,66.0,813.0,325.0,111.0,19.0,19.0,12.0,3.0,29.0,53.0,16.0,34.0,,17373.0,A,12.0,11.0,1.0,0.125,2.0,0.105,11.0,1,S,6.0,1
65094,6.0,4.0,,F,4.0,2.0,U,,15.0,,46.0,5.0,15.0,4.0,31.0,985.0,339.0,-48.81787892854838,20.0,,12.0,3.0,28.0,31.0,22.0,63.0,1.0,13658.0,A,10.5,10.5,4.0,0.4,4.0,0.211,0.0,2,T,,0
100951,5.0,4.0,48.0,F,10.0,1.0,U,,14.0,30.0,133.0,15.0,14.0,5.0,75.0,1198.0,566.0,123.0,19.0,19.0,12.0,2.0,29.0,56.0,12.0,95.0,1.0,18251.0,A,12.0,13.0,1.0,0.125,2.0,0.111,3.0,1,,9.0,0
53954,5.0,1.0,84.0,F,10.0,1.0,U,2.0,10.0,26.0,150.0,20.0,10.0,3.0,65.0,364.0,195.0,105.0,17.0,17.0,12.0,0.0,28.0,27.0,35.0,77.0,1.0,10193.0,A,8.5,7.75,2.0,0.2,4.0,0.19,4.0,3,R,2.0,0
8863,6.0,1.0,42.0,M,-10.098569970338596,1.0,H,5.0,,13.0,90.0,5.0,25.0,5.0,64.0,1307.0,310.0,57.0,20.0,20.0,16.0,0.0,35.0,32.0,39.0,55.0,0.0,23204.0,A,25.0,25.0,1.0,0.167,1.0,0.063,0.0,2,U,6.0,1
84283,4.0,3.0,53.0,F,3.0,1.0,U,3.0,15.0,18.0,50.0,4.0,15.0,10.0,46.0,383.0,238.0,81.0,23.0,23.0,10.0,0.0,25.0,35.0,39.0,90.0,0.0,,A,15.0,15.0,1.0,0.143,1.0,,0.0,3,R,2.0,0
141888,5.0,3.0,69.0,M,13.0,3.0,H,7.0,5.0,26.0,137.0,27.0,7.0,5.0,71.0,2030.0,458.0,104.0,15.0,15.0,13.0,0.0,47.0,36.0,43.0,85.0,1.0,22685.0,S,5.0,,2.0,0.25,3.0,0.158,1.0,1,T,4.0,1
119636,6.0,2.0,57.0,F,6.0,2.0,H,5.0,15.0,18.0,65.0,10.0,15.0,2.0,48.0,896.0,500.0,72.0,21.0,21.0,13.0,0.0,44.0,46.0,34.0,96.0,1.0,18524.0,A,9.67,9.67,3.0,0.3,3.0,0.15,0.0,1,S,,0
90461,3.0,3.0,63.0,M,1.0,1.0,H,5.0,20.0,6.0,20.0,1.0,20.0,20.0,15.0,1480.0,560.0,24.0,24.0,24.0,7.0,0.0,32.0,36.0,20.0,79.0,0.0,22088.0,N,20.0,-16.817444963289837,1.0,0.25,1.0,0.1,0.0,2,C,,0
172503,6.0,,68.0,F,5.0,2.0,H,4.0,25.0,23.0,122.0,7.0,25.0,10.0,57.0,892.0,221.0,110.0,22.0,22.0,13.0,0.0,61.0,8.0,57.0,87.0,1.0,13836.0,A,20.0,23.33,1.0,0.125,3.0,0.167,0.0,2,R,0.0,0
117523,4.0,4.0,78.0,F,11.0,1.0,U,,14.0,27.0,217.0,21.0,15.0,3.0,71.0,0.0,0.0,105.0,26.0,26.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A,15.0,14.75,2.0,0.2,4.0,0.2,3.0,3,S,9.0,0
77935,5.0,0.0,71.0,F,7.0,4.0,,1.0,2.0,17.0,38.0,11.0,5.0,2.0,43.0,1021.0,347.0,66.0,16.0,16.0,12.0,0.0,,27.0,37.0,72.0,1.0,24692.0,A,3.75,4.17,4.0,0.571,6.0,0.4,0.0,1,T,,0
145120,6.0,1.0,60.0,F,7.0,2.0,,7.0,15.0,26.0,138.0,11.0,20.0,5.0,63.0,5619.0,572.0,91.0,16.0,16.0,14.0,0.0,24.0,59.0,18.0,29.0,1.0,43978.0,S,15.0,15.5,1.0,0.1,2.0,0.095,1.0,1,U,9.0,1
151806,5.0,2.0,72.0,M,13.0,,U,2.0,3.0,30.0,117.0,26.0,5.0,3.0,68.0,1420.0,351.0,124.0,15.0,15.0,11.0,,31.0,35.0,56.0,75.0,1.0,14537.0,S,5.0,4.5,2.0,0.222,6.0,0.375,1.0,2,S,5.0,1
66455,6.0,4.0,53.0,M,1.0,5.279946467612834,H,5.0,20.0,14.0,40.0,3.0,20.0,10.0,34.0,782.0,436.0,41.0,25.0,25.0,12.0,0.0,34.0,39.0,34.0,91.0,0.0,15057.0,A,0.0,20.0,0.0,0.0,1.0,0.05,,2,R,,0
52506,6.0,2.0,45.0,F,3.0,4.0,U,2.0,7.0,16.0,67.0,13.0,7.0,3.0,40.0,871.0,406.0,43.0,15.0,17.0,15.0,0.0,34.0,41.0,13.0,93.0,1.0,15801.0,S,6.0,,2.0,0.2,7.0,0.35,1.0,1,T,,0
16182,6.0,1.0,,M,3.0,2.0,U,1.0,27.0,11.0,37.0,3.0,27.0,5.0,29.0,592.0,257.0,33.0,21.0,21.0,13.0,1.0,31.0,30.0,34.0,73.0,1.0,11685.0,A,12.33,12.33,3.0,0.429,3.0,0.2,0.0,2,R,,0
160729,5.0,3.0,35.0,F,2.0,4.0,U,2.0,,8.0,26.0,5.0,10.0,3.0,22.0,1239.0,346.0,23.0,15.0,15.0,,1.0,38.0,25.0,29.0,66.0,0.0,12493.0,N,3.0,5.2,2.0,0.5,5.0,0.5,0.0,2,R,,0
151788,6.0,1.0,108.94645012167601,F,3.0,4.0,H,4.0,11.0,9.0,51.0,5.0,67.77428826652354,6.0,24.0,1407.0,368.0,24.0,17.0,17.0,14.0,1.0,32.0,29.0,42.0,54.0,1.0,11969.0,N,11.0,11.25,3.0,0.6,4.0,0.444,0.0,3,U,,1
30028,6.0,4.0,86.0,F,6.0,1.0,U,4.0,50.0,31.0,286.0,14.0,50.0,5.0,74.0,629.0,306.0,111.0,18.0,18.0,13.0,0.0,76.0,13.0,49.0,78.0,1.0,24173.0,A,0.0,50.0,0.0,0.0,1.0,0.05,13.0,2,T,3.0,1
112504,6.0,0.0,73.0,F,4.0,4.0,H,5.0,7.0,17.0,70.0,12.0,7.0,5.0,40.0,773.0,521.0,44.0,18.0,18.0,12.0,1.0,64.80438529221658,24.0,43.0,94.0,1.0,18085.0,S,6.5,6.11,4.0,0.364,,0.409,1.0,,C,,1
135876,6.0,,67.0,F,15.0,4.0,H,5.0,17.0,29.0,206.0,23.0,21.0,3.0,79.0,951.0,468.0,119.0,16.0,16.0,15.0,1.0,24.0,,7.0,77.0,1.0,14865.0,S,16.0,18.25,2.0,0.222,4.0,0.2,1.0,1,S,8.0,0
77731,6.0,4.0,,F,,4.0,U,,5.0,8.0,32.0,,7.0,3.0,,1656.0,338.0,31.0,15.0,15.0,14.0,0.0,29.0,23.0,43.0,65.0,0.0,19408.0,A,6.5,5.33,2.0,0.5,6.0,0.5,0.0,2,R,,0
10038,3.0,2.0,80.0,F,2.0,1.0,H,4.0,35.0,15.0,225.0,8.0,35.0,25.0,69.0,-2187.5266736796702,368.0,105.0,26.0,,25.0,0.0,32.0,0.0,81.0,91.0,0.0,20470.0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,C,8.0,0
160103,6.0,3.0,61.0,F,3.0,4.0,H,5.0,8.0,15.0,42.0,8.0,12.0,3.0,34.0,0.0,0.0,42.0,16.0,16.0,13.0,0.0,37.0,26.0,48.0,,1.0,0.0,A,4.0,6.2,2.0,0.2,,0.238,0.0,2,S,,1
132985,6.0,0.0,,M,8.0,3.0,H,3.0,10.0,27.0,93.0,10.0,12.0,5.0,62.0,1955.0,348.0,113.0,15.0,15.0,13.0,0.0,15.0,45.0,,66.0,1.0,17233.0,S,11.0,11.33,2.0,0.222,3.0,0.15,1.0,1,R,9.0,0
79123,5.0,1.0,65.0,M,4.0,1.0,H,5.0,15.0,19.0,77.0,7.0,15.0,3.0,48.0,317.0,288.0,86.0,26.0,26.0,10.0,0.0,,14.0,40.0,77.0,0.0,11377.0,A,15.0,15.0,1.0,0.1,3.0,0.15,0.0,3,C,4.0,0
145496,6.0,0.0,46.0,M,4.0,2.0,U,7.0,19.0,16.0,61.0,5.0,19.0,5.0,40.0,2803.0,555.0,51.0,17.0,17.0,13.0,15.839635330932808,35.0,31.0,86.39494029272159,76.0,0.0,17655.0,A,17.0,18.0,1.0,0.143,2.0,0.111,0.0,1,U,8.0,1
25226,6.0,-2.299824219944762,70.0,M,14.0,4.0,U,6.0,10.0,26.0,219.0,24.0,10.0,3.0,66.0,799.0,429.0,93.0,22.0,22.0,14.0,0.0,59.0,51.0,20.0,95.0,1.0,15469.0,S,10.0,10.0,5.0,0.455,9.0,0.409,1.0,2,T,9.0,1
77298,5.0,0.0,81.0,F,1.0,2.0,H,2.0,13.0,10.0,39.0,3.0,16.0,10.0,23.0,930.0,517.0,28.0,15.0,15.0,11.0,0.0,28.0,28.0,30.0,88.0,1.0,20701.0,A,16.0,13.0,1.0,0.167,-3.2494374756529183,0.231,0.0,1,T,,0
65109,5.0,1.0,,F,3.0,,U,,15.0,19.0,55.0,8.0,15.0,3.0,50.0,886.0,357.0,113.0,19.0,19.0,,1.0,32.0,37.0,17.0,57.0,1.0,14787.0,A,0.0,12.5,0.0,0.0,2.0,0.111,0.0,2,T,5.0,0
114321,6.0,3.0,,M,4.0,4.0,H,2.0,20.0,13.0,135.0,9.0,25.0,5.0,35.0,737.0,397.0,40.0,15.0,15.0,14.0,1.0,33.0,,21.0,90.0,0.0,14451.0,A,-22.840188030092058,18.6,3.0,0.375,5.0,0.263,0.0,2,T,,1
112358,6.0,4.0,73.0,F,6.0,1.0,U,4.0,30.0,33.0,209.0,15.0,30.0,3.0,76.0,511.0,281.0,123.0,18.0,18.0,13.0,0.0,38.0,30.0,11.0,83.0,1.0,12998.0,A,0.0,30.0,6.3363646096792285,0.0,1.0,0.045,0.0,2,T,7.0,0
137113,6.0,4.0,44.0,F,5.0,4.0,H,5.0,6.0,15.0,72.0,12.0,8.0,3.0,36.0,821.0,392.0,41.0,18.0,18.0,13.0,4.0,25.0,56.0,14.0,91.0,1.0,12700.0,S,6.75,6.5,4.0,0.4,9.170049552913412,0.4,1.0,2,S,,1
141134,6.0,1.0,71.0,M,7.0,4.0,H,4.0,7.0,24.0,95.0,15.0,8.0,3.0,58.0,603.0,199.0,89.0,17.0,17.0,13.0,0.0,49.0,15.0,58.0,71.0,1.0,12768.0,A,7.0,7.0,-3.6952186414366226,0.3,6.0,0.286,0.0,4,U,,1
60859,6.0,3.0,50.0,F,10.0,4.0,H,5.0,7.0,21.0,78.0,15.0,10.0,3.0,51.0,1026.0,514.0,105.0,16.0,16.0,-2.154264210064003,0.0,31.0,21.0,,90.0,1.0,20949.0,S,6.71,6.5,7.0,0.778,,0.444,1.0,1,S,9.0,1
186912,5.0,2.0,47.0,M,3.0,1.0,H,5.0,15.0,17.0,77.0,6.0,15.0,10.0,52.0,724.0,382.0,57.0,7.0,15.0,17.0,1.0,39.0,30.0,13.0,92.0,0.0,14098.0,E,0.0,15.0,0.0,0.0,1.0,0.063,,2,T,7.0,0
85416,5.0,1.0,,F,1.0,1.0,U,,20.0,18.0,56.0,4.0,20.0,10.0,47.0,3303.0,533.0,77.0,26.0,26.0,11.0,0.0,23.0,44.0,17.0,51.0,1.0,24251.0,A,0.0,20.0,0.0,0.0,1.0,0.05,0.0,2,C,4.0,1
147271,6.0,0.0,39.0,F,7.0,2.0,H,7.0,10.0,28.0,96.0,13.0,11.0,3.0,65.0,2514.0,537.0,113.0,21.0,21.0,13.0,0.0,48.0,42.0,48.0,89.0,1.0,19444.0,S,10.5,10.5,2.0,0.2,2.0,0.105,1.0,1,U,,0
178969,5.0,2.0,86.0,F,19.0,3.0,U,,2.0,32.0,171.0,39.0,9.0,2.0,81.0,2170.0,324.0,122.0,21.0,21.0,10.0,1.0,20.0,5.0,37.0,26.0,1.0,20603.0,S,4.5,4.2,4.0,0.4,5.0,0.25,1.0,1,S,5.0,0
52755,5.0,0.0,42.0,F,1.0,1.0,U,5.0,21.0,10.0,36.0,2.0,21.0,15.0,23.0,376.0,148.0,32.0,17.0,17.0,11.0,0.0,25.0,30.0,49.0,39.0,0.0,8990.0,A,21.0,18.0,1.0,0.167,2.0,0.154,0.0,2,S,,0
112410,6.0,1.0,,F,3.0,2.0,U,4.0,16.0,11.0,48.0,4.0,16.0,10.0,24.0,504.0,259.0,29.0,22.0,22.0,12.0,0.0,,37.0,-22.613054461101946,85.0,0.0,10850.0,A,12.67,12.67,3.0,0.429,3.0,0.214,0.0,2,R,,0
189715,2.0,2.0,,F,4.0,2.0,U,,20.0,6.0,65.0,4.0,20.0,15.0,9.0,5708.0,504.0,41.0,17.0,17.0,2.0,0.0,19.0,53.0,28.0,38.0,0.0,36020.0,E,17.5,17.5,2.0,0.667,2.0,0.5,,1,U,,1
132210,6.0,2.0,45.0,M,4.0,2.0,U,7.0,20.0,20.0,93.0,7.0,20.0,5.0,53.0,745.0,326.0,65.0,17.0,17.0,14.0,0.0,37.0,37.0,36.0,9.563982410210315,1.0,13131.0,A,20.0,18.0,1.0,0.1,2.0,0.105,0.0,2,R,4.0,0
113310,4.0,0.0,53.0,F,3.0,1.0,H,7.0,15.0,24.0,49.0,6.0,15.0,3.0,54.0,2102.0,537.0,127.0,25.0,25.0,10.0,0.0,36.0,27.0,39.0,64.0,0.0,43476.0,A,0.0,15.0,0.0,0.0,1.0,0.077,,1,S,,0
147777,5.0,2.0,45.0,M,1.0,1.0,U,1.0,25.0,6.0,25.0,1.0,25.0,25.0,14.0,4348.0,413.0,18.0,18.0,18.0,12.0,0.0,18.0,27.0,32.0,49.0,0.0,27396.0,F,25.0,25.0,1.0,0.5,1.0,0.2,0.0,1,S,,0
80094,5.0,4.0,42.0,M,8.0,1.0,H,5.0,10.0,23.0,119.0,17.0,10.0,3.0,67.0,718.0,445.0,89.0,18.0,18.0,13.0,0.0,40.0,21.0,30.0,95.0,1.0,14777.0,A,9.0,9.5,1.0,0.125,2.0,,12.0,2,S,5.0,0
143168,6.0,4.0,,F,5.0,4.0,H,7.0,5.0,16.0,45.0,9.0,5.0,5.0,36.0,4409.0,363.0,41.0,17.0,17.0,12.0,0.0,25.0,16.0,51.0,32.0,1.0,21826.0,A,5.0,5.0,4.0,0.364,6.0,0.286,0.0,1,U,,1
152219,,4.0,,F,6.0,2.0,U,,10.0,24.0,177.0,16.0,15.0,3.0,62.0,1476.0,321.0,87.0,18.0,18.0,13.0,2.0,28.0,19.0,71.0,77.0,1.0,19377.0,S,0.0,10.0,0.0,0.0,2.0,0.105,1.0,2,C,4.0,0
76487,5.0,0.0,67.0,F,9.0,1.0,U,5.0,25.0,31.0,315.0,15.0,25.0,10.0,72.0,1164.0,699.0,127.0,26.0,26.0,11.0,0.0,27.0,27.0,22.0,99.0,0.0,21792.0,A,25.0,25.0,3.0,0.273,,0.19,0.0,1,R,9.0,0
51683,6.0,3.0,,M,6.0,4.0,H,4.0,5.0,18.0,50.0,10.0,5.0,5.0,42.0,690.0,194.0,53.0,15.0,17.0,12.0,0.0,0.0,0.0,0.0,42.0,1.0,13120.0,S,5.0,5.0,4.0,0.4,5.0,0.294,1.0,2,C,,1
98690,5.0,2.0,77.0,U,8.0,2.0,U,,10.0,27.0,75.0,11.0,12.0,2.0,61.0,416.0,266.0,126.0,15.0,15.0,12.0,2.0,37.0,25.0,31.0,66.0,1.0,13166.0,A,10.67,10.67,3.0,0.5,3.0,0.2,0.0,3,C,2.0,0
22767,5.0,3.0,35.0,F,5.0,1.0,U,2.0,19.0,23.0,87.0,9.0,19.0,3.0,58.0,658.0,200.0,88.0,22.0,22.0,11.0,92.0,6.0,17.0,0.0,6.0,0.0,11877.0,A,19.0,19.0,2.0,0.222,2.0,0.105,0.0,2,T,1.0,0
164502,5.0,0.0,,F,1.0,1.0,U,,30.0,6.0,30.0,1.0,30.0,30.0,14.0,1085.0,296.0,17.0,17.0,17.0,11.0,4.0,38.0,57.0,23.0,41.0,0.0,11407.0,F,30.0,30.0,-3.6952186414366226,0.5,1.0,0.2,0.0,3,C,,0
12872,6.0,0.0,,F,,4.0,U,1.0,5.0,19.0,73.0,15.0,5.0,3.0,55.0,518.0,184.0,52.0,16.0,16.0,,0.0,50.0,8.0,78.0,,0.0,11126.0,A,5.0,5.0,5.0,0.455,7.0,0.333,0.0,3,C,,0
38579,5.0,2.0,72.0,M,2.0,2.0,U,,15.0,15.0,55.0,5.0,15.0,10.0,40.0,760.0,350.0,90.0,18.0,18.0,15.0,0.0,10.0,32.0,23.0,73.0,0.0,12564.0,A,0.0,12.5,0.0,0.0,2.0,0.167,0.0,2,U,6.0,0
113891,5.0,0.0,41.0,M,10.0,4.0,H,5.0,10.0,18.0,111.0,13.0,12.0,31.628258160263442,47.0,290.0,173.0,56.0,17.0,17.0,12.0,1.0,27.0,15.0,55.0,70.0,1.0,10700.0,E,10.43,10.43,7.0,0.7,7.0,0.412,1.0,2,R,3.0,1
110095,5.0,3.0,,M,1.0,1.0,H,1.0,53.0,6.0,53.0,1.0,53.0,53.0,13.0,434.0,158.0,17.0,17.0,17.0,11.0,2.0,27.0,62.0,28.0,47.0,0.0,9954.0,F,,,1.0,0.5,1.0,0.25,0.0,2,C,,0
67474,4.0,4.0,,M,2.0,1.0,U,5.0,16.0,13.0,44.0,3.0,16.0,12.0,29.0,675.0,229.0,,25.0,25.0,9.0,0.0,12.0,45.0,8.0,134.83704433910054,0.0,13810.0,A,16.0,16.0,1.0,0.111,2.0,0.1,0.0,2,C,,0
137436,6.0,4.0,76.0,,,1.0,U,,50.0,13.0,75.0,2.0,50.0,25.0,32.0,1404.0,631.0,41.0,18.0,18.0,13.0,0.0,50.0,0.0,94.0,93.0,0.0,22616.0,A,50.0,50.0,1.0,0.125,1.0,0.059,0.0,2,C,,0
160710,6.0,4.0,73.0,M,19.09289694129685,1.0,U,1.0,20.0,25.0,183.0,,22.0,5.0,67.0,1021.0,125.0,89.0,16.0,16.0,14.0,0.0,21.0,22.0,68.0,3.0,1.0,8394.0,A,20.0,21.0,1.0,0.1,2.0,0.095,0.0,3,C,0.0,0
78769,6.0,1.0,56.0,F,3.0,3.0,H,1.0,10.0,11.0,36.0,4.0,10.0,6.0,24.0,982.0,462.0,28.0,22.0,22.0,12.0,0.0,52.0,15.0,71.0,98.0,0.0,,A,10.0,10.0,3.0,0.429,3.0,0.214,0.0,1,S,,0
16669,4.0,1.0,,F,0.0,1.0,U,,15.0,9.0,30.0,2.0,15.0,15.0,21.0,798.0,221.0,28.0,15.0,15.0,10.0,0.0,14.0,50.0,0.0,43.0,0.0,12287.0,A,0.0,15.0,0.0,0.0,2.0,0.154,0.0,1,R,,0
931,10.0,3.0,50.0,M,9.0,4.0,H,1.0,7.0,32.0,153.0,30.0,7.0,3.0,85.0,646.0,239.0,64.0,11.0,11.0,24.0,0.0,27.0,40.0,31.0,79.0,1.0,,A,5.8,5.78,5.0,0.455,9.0,0.409,0.0,2,R,2.0,1
28082,4.0,0.0,,U,1.0,1.0,U,,15.0,6.0,15.0,1.0,15.0,15.0,,1063.0,477.0,20.0,20.0,20.0,10.0,1.0,35.0,41.0,25.0,81.0,0.0,18253.0,F,15.0,15.0,1.0,0.333,1.0,0.143,0.0,2,T,,1
77193,6.0,3.0,59.0,M,8.0,3.0,U,7.0,10.0,26.0,67.0,9.0,,5.0,59.0,1116.0,470.0,123.0,21.0,21.0,12.0,0.0,16.0,39.0,15.0,78.0,1.0,15912.0,S,10.0,10.0,2.0,0.286,3.0,0.188,1.0,1,T,,0
44009,6.0,0.0,86.0,F,3.0,1.0,H,4.0,20.0,21.0,75.0,8.0,20.0,5.0,53.0,1086.0,-190.66268328703148,-48.81787892854838,18.0,18.0,13.0,0.0,28.0,27.0,39.0,86.0,1.0,17091.0,A,20.0,20.0,1.0,0.125,1.0,0.056,0.0,2,S,9.0,1
118773,6.0,1.0,61.0,F,3.0,3.0,U,1.0,10.0,19.0,60.0,8.0,10.0,5.0,47.0,687.0,189.0,63.0,17.0,17.0,12.0,3.0,18.0,11.0,42.0,18.0,0.0,11145.0,A,10.0,9.0,2.0,0.222,4.0,0.211,0.0,2,C,,0
2314,10.0,1.0,80.0,F,11.0,1.0,U,,10.0,29.0,204.0,23.0,25.0,3.0,83.0,3500.0,332.0,81.0,13.0,29.282220552614277,26.0,0.0,13.0,25.0,41.0,42.0,1.0,18359.0,A,9.0,8.17,3.0,0.3,6.0,0.316,7.0,1,U,7.0,0
190902,4.0,1.0,69.0,M,4.0,1.0,U,4.0,17.0,26.0,116.0,8.0,20.0,10.0,63.0,1463.0,117.0,104.0,26.0,26.0,10.0,0.0,23.0,6.0,69.0,32.0,0.0,13344.0,A,0.0,17.0,0.0,0.0,1.0,0.053,0.0,1,U,6.0,0
35423,6.0,2.0,80.0,F,8.0,1.0,H,2.0,17.0,27.0,87.0,13.0,17.0,3.0,69.0,919.0,299.0,113.0,18.0,18.0,13.0,0.0,,28.0,44.0,83.0,1.0,21283.0,A,0.0,16.0,0.0,0.0,2.0,0.1,13.0,2,S,,0
76306,6.0,4.0,85.0,F,15.0,2.0,U,,20.0,33.0,355.0,27.0,25.0,4.0,83.0,416.0,273.0,130.0,18.0,26.0,12.0,0.0,39.0,16.0,47.0,78.0,1.0,13774.0,S,22.5,21.67,2.0,0.182,3.0,0.143,1.0,2,R,7.0,0
71884,6.0,3.0,51.0,F,11.0,3.0,U,,10.0,28.0,192.0,23.0,13.0,5.0,69.0,295.0,154.0,101.0,18.0,23.0,13.0,0.0,36.0,10.0,27.0,23.0,1.0,9732.0,S,10.0,10.8,3.0,0.273,5.0,0.238,1.0,3,C,2.0,0
87212,5.0,0.0,87.0,F,16.0,3.0,H,1.0,9.0,34.0,129.0,19.0,12.0,3.0,74.0,399.0,205.0,125.0,18.0,18.0,12.0,0.0,30.0,29.0,32.0,66.0,1.0,10985.0,S,7.5,7.67,4.0,0.4,6.0,0.286,1.0,2,R,1.0,0
53208,6.0,0.0,57.0,M,5.0,3.0,U,5.0,13.0,18.0,77.0,7.0,15.0,5.0,47.0,574.0,247.0,68.0,16.0,16.0,13.0,0.0,23.0,17.0,30.0,84.0,0.0,10372.0,A,14.0,13.67,2.0,0.25,3.0,0.167,0.0,2,R,3.0,0
21660,3.0,2.0,,F,3.0,1.0,H,7.0,20.0,17.0,67.0,8.0,20.0,5.0,49.0,718.0,173.0,66.0,15.0,15.0,11.0,0.0,24.0,26.0,30.0,62.0,1.0,10545.0,E,0.0,20.0,0.0,0.0,1.0,0.063,0.0,,R,-3.7528211183817213,0
186809,7.0,1.0,65.0,F,3.0,2.0,H,4.0,15.0,13.0,50.0,4.0,20.0,5.0,29.0,2443.0,423.0,30.0,7.0,18.0,17.0,1.0,32.0,37.0,19.0,52.0,1.0,21089.0,A,11.67,11.67,3.0,0.375,3.0,0.188,0.0,1,S,,1
